author,body,datalegacylang
darknessintheg1,"""The term #misgendering is a weasel word designed to close down debate and silence critics.    Those who do not support #GenderIdeology or #SelfID are not \""misgendering\"" anyone when they refer to someone by their natal sex.They are acting on their beliefs which\‚as we now know\‚are""",en
NHCMoms4Liberty,@PamelaMcNabb22  @paytonmcnabb_     We are so PROUD of you.  HOLD THE LINE. WE ARE WITH YOU.      #parentsrights   #genderideology   #titleix,en
tdfreepress,President Trump To Host Mother Who Saved Daughter From Gender Ideology At Joint Address  https://t.co/vOsrUfCEFG via @realDailyWire @MaryMargOlohan #GenderIdeology #StateOfTheUnion #News #TheDigitalFreePress,en
SplitScreenGL,I just heard the #SportsAct was blocked by #Democrats.    The reason why they\‚ (I\'m hearing ALL OF THEM) did that\‚ is because they want to create a Gender Fluid World for future generations of kids\‚ with their #GenderIdeology.    The erasure of #Women and #Girls is inconsequential. https://t.co/ISQjlz4Oix,en
_XXWomanXX_,\'Self-taught in trans care\'\‚ yet prescribed Lupron to children as young as 11\‚ who were unable to comprehend the lifelong consequences.    Dr. FrankenWebberley should\'ve been locked up a very long time ago with all the other ghouls and child abusers.    #TransIsALie #genderideology,en
Prof_Kennedy,@ezraklein @real_deisy @menjivar_ceci @GiorgiaMeloni Do read @zerofskaya\'s account of the global war on #GenderIdeology https://t.co/B1KxOtZjiW for a quick overview.  Read Graf &amp; #SocProf Korolczuk https://t.co/FbajuGMOlZ for its more elaborate sociology. 10/10,en
Prof_Kennedy,"""@ezraklein @real_deisy @menjivar_ceci @GiorgiaMeloni The #TrumpMeloni lifestyles suggest the difference with #GenderIdeology in Poland&amp;Hungary but Defense Sec Hegseth shows its cutting edge among US\‚ using it in #AttackingDEI in the military: which \""has been feminized &amp; emasculated like every other American institution\"" 9/""",en
Prof_Kennedy,"""@ezraklein @real_deisy @menjivar_ceci @GiorgiaMeloni The #TrumpMeloni #GenderIdeology frame is different from #PutinOrbanKaczynski. Trump elite has 2 of \""the highest-ranking openly gay officials in US history: Treasury secretary Scott Bessent &amp;Trump’s envoy for special missions\‚ Richard Grenell.\"" https://t.co/A98ztA7f96 8/""",en
Prof_Kennedy,"""@ezraklein @real_deisy @menjivar_ceci One of the most effective tools in #StrongMen toolkits is the \""global war on #GenderIdeology\"" https://t.co/B1KxOtZjiW a \""shorthand for transgender &amp; nonbinary people (that) also serves as a kind of catchall for anything associated w the idea that gender is a social construct\"" 1/""",en
SplitScreenGL,I noticed folks who can\'t get why #Trans can\'t have their own #Sports.    Just look into other areas of #GenderIdeology. Like the indoctrination of kids &amp; the push for #InclusiveLanguage.    A setback in any area would hinder the #FarLeft\'s #Endgame of creating a #GenderFluid World. https://t.co/ff9ViLZMyS,en
Gunsmithswife,Working on a mortgage application and they ask me  my gender: Male\‚ Female\‚ or Both? I admit\‚ I snort laughed.  #genderideology,en
joydances,-#genderideology #WokeMindVirus,qht
ShySparrow1,#ElonMusk   #WokeMindVirus   #genderideology,qht
Zayphar,Democrats\' #GenderIdeology Insanity Will Transition Women Into Republicans https://t.co/2CWZq989Iv,en
AndrovicStipo,@Austen12341 @WomenReadWomen An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@KodaScott1 @nickwallis An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@Dis_Critic @CConcern An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
averagewhitetac,If a heterosexual (straight male and female) couple can now call themselves \'Queer\' then Q+ doesnt represent an oppressed minority. Nobody\'s been denied entry to pubs because they\'ve been asexual either    #droptheq #genderideology #lgbt #lgb #realitycheck #stonewall,en
AndrovicStipo,@stcampbell01 @KDansky @SenateDems An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@KateCommonsense @WomenReadWomen An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@werocktheplanet @KDansky @salltweets @SenateDems An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
GiovLuigi1985,"""Here we go with some more \""being a p*dophile is actually just fine\"" propaganda.  #WokeMindVirus #Gender #GenderIdeology""",en
justmjrodriguez,We should not and MUST NOT keep exposing our children &amp; youth to this poisonous set of lies\‚ which\‚ though elaborate &amp; seemingly clever\‚ remain just that: blunt\‚ sneaky lies. #GenderDysphoria #GenderIdeology,en
RC_awesome,A Trans baby!?   #transgenderism #transideology #genderideology #babyboy #infant #horribleparenting #badmother #rcreacts https://t.co/ZO5cUHlx83,en
Sadiq_Filastin,#genderideology is dead. So\‚ what\'s it to be\‚ @JohnSwinney\‚ @AnasSarwar and @Keir_Starmer? Take a deep breath\‚ blow the whole house of cards down and get it over with\‚ or will it be a painful\‚ prolonged death of a thousand cuts\‚ that\'s likely to take you all down? Your choice...,en
FondofBluebells,Yet another example of how #genderideology is ruining the preservation of accurate  medical information - this time for patients,en
SetHarthLives,Grok is def a #TERF     “It looks more like a story people tell than a reality that holds”    “It’s mandate. A forced narrative leans on power\‚ not truth”    #GenderIdeology https://t.co/ReLSFZThTi,en
AndrovicStipo,@EricAbbenante An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
DrMariekedOuden,"""In Nederland is de #ZelfID-wet nog altijd niet afgeserveerd.   Ondanks het totale gebrek aan inventarisatie van gevolgen voor vrouwen.  Leer van Schotland:  \""radical #genderideology has caused despair and division. The tide is now turning\""   https://t.co/UM9aCq84vx via @MailOnline""",nl
AndrovicStipo,@kpssreality @LeorSapir @Middlebury @BriannaWu An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@ladydatadoc @LeorSapir @Middlebury @BriannaWu An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@Time_For_Reason @wesyang An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
GatewayHispanic,🇺🇸 School Official Caught: Parents Block LGBT Agenda!    🇺🇸 ¡Oficial escolar atrapado: Padres frenan agenda LGBT!    ❓ Should parents control classroom ideology?    #GenderIdeology #ParentsRights #EducationDebate    Ver: https://t.co/luueEIo4W0,en
GatewayHispanic,🇺🇸 Judge May Block Trump’s Trans Military Ban!    🇺🇸 ¡Juez podría bloquear la prohibición trans de Trump en el ejército!    ❓ Should ideology trump military readiness?    #TrumpBan #GenderIdeology #NationalSecurity https://t.co/XQndyi7aKS,es
AndrovicStipo,@CJ83672372 @WomenReadWomen An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@OutLikeA_Lamb @WomenReadWomen An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@BeverleyMiller5 @Docstockk @thetimes @gmcuk An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@carofrancelynch @MrMennoTweets An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
EvadneDr,Is nowhere safe from #GenderIdeology 🤬 #TruthMatters #SexMatters,en
PaulMaitland_,Keir\'s secrets. #KeirStarmer #genderideology #Agenda21 #SkunkOpinion #SkunkVerify https://t.co/gT97wDoLgs,en
AndrovicStipo,@kaz_emalone @DalgetySusan @cathydevine56 An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
PaulMaitland_,We two! #KeirStarmer #genderideology #stonewall #SkunkOpinion #SkunkVerify https://t.co/TbNtzaKsgd,en
PaulMaitland_,Oh! #KeirStarmer #genderideology #stonewall #SkunkOpinion #SkunkVerify https://t.co/XvDc085djW,und
AndrovicStipo,@VictoriaPeckham @MForstater @TracyEdwardsMBE An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
rainbowsnook,People are waking up thanks to publications like @ScotExpress making the decision to use clear &amp; accurate language so that readers finally understand the incoherent chaos being wreaked by #GenderIdeology  #SexNotGender #NoToSelfID #JustSayMan #TransIsALie #IStandWithSandiePeggie,en
AndrovicStipo,@cathydevine56 @PeoplesMomentum An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@AristotleFdn An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@Anthrofuentes An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@RussellFindlay1 @MForstater An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@brianeharrison An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@CourageHabit An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@LGBT_Courage An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@bostronix An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@mapp_john14664 @SwipeWright An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@Tachardiella @SwipeWright An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
rainbowsnook,Keep talking. People are waking up. Our media &amp; institutions may be captured by #GenderIdeology but once people understand what #BeKind means in reality\‚ they say NO #SexNotGender #SexMatters #NoToSelfID #TransIsALie #JustSayMan #LeaveTheKidsAlone #SaveWomensSports #GetTheXYOut,en
rainbowsnook,Look at the funders of this organisation - anyone donating to them is supporting #GenderIdeology #QueerTheory &amp; the indoctrination of vulnerable children &amp; young people #SexNotGender #misogyny #LeaveTheKidsAlone Shame on you @ECB_cricket #SexMatters #SaveWomensSports #TransIsALie,en
RC_awesome,#thewokemindvirus #instagram #GenderIdeology #transwoman #hormones #nonsense #fedup #rcreacts https://t.co/TEAfOREpA3,qme
JoseyGraham,@BBC stop blaming women for murder\‚ rape and child abuse that a man has committed. #GenderIdeology ⁦⁦@TurnCollective⁩   #StopErasingWomen #NotOurCrimes #TurningTheTide #NotOurCrimesBBC #NoToSelfID https://t.co/yIfdtICHxN,en
rainbowsnook,@BBC plays a huge part in national indoctrination of #GenderIdeology - from children’s programmes\‚ soaps\‚ documentaries  to skewed news reporting\‚ obfuscation  &amp; convenient omissions @TurnCollective   #StopErasingWomen #NotOurCrimes #TurningTheTide #NotOurCrimesBBC #NoToSelfID https://t.co/AH2RjSPsoj,en
rainbowsnook,@BBC may have come out of #Stonewall but it is riddled with #GenderIdeology #QueerTheory &amp; employees who are too scared of trans activists to engage their brain &amp; speak the truth - cowards &amp; handmaidens @TurnCollective   #SexNotGender #NotOurCrimes #NotOurCrimesBBC #JustSayMan https://t.co/XEdBCFkLVT,en
rainbowsnook,Disgraceful bullying @nhsfife - we see your #Misogyny. Also appalling waste of money sacrificed on the altar of #GenderIdeology #QueerTheory instead of being used to improve patient care.  #SexNotGender #NoToSelfID #DrUptonIsAMan #JustSayMan #TransIsALie  #IStandWithSandiePeggie,en
AndrovicStipo,@nosseihdegel1 @Rob_ThaBuilder An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
BrazilenDireita,Terceira Lei de Newton aplicada com sucesso 2!  #cultureWoke #GenderIdeology,pt
BrazilenDireita,Terceira Lei de Newton aplicada com sucesso!  #cultureWoke #GenderIdeology,pt
CuriousCats_US,U.S. officials urge UNICEF to drop gender ideology and DEI references\‚ citing irrelevance to poverty issues. Oman and Nigeria back this stance. Sources: truthout #GenderIdeology #HumanRights 😻  https://t.co/i47b5xaDsw,en
AndrovicStipo,@AndyWest_tweets @jk_rowling An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
3PennyMovies,#OriginofSpecies  1859 https://t.co/pRvhnzKaHl  https://t.co/wiMtlSuSho  https://t.co/q25PnRpb1r  https://t.co/b5yZElWjcZ  https://t.co/O4W5G5U9Bd  https://t.co/K0C9Gk4Kqi  https://t.co/4qMvQQFUlX  https://t.co/T80u2uZeSo  https://t.co/r8WJZQU8ud  #genderideology   https://t.co/1BGIbebM3u https://t.co/Pl5oPntVlG,und
RubyMcKayOnline,@michaeljknowles with the win!  #GenderIdeology https://t.co/kMPiA2mSRn,en
GatewayHispanic,⚖️ Judge Bates Orders Trump to Restore Gender Ideology Pages!    ⚖️ Juez Bates ordena a Trump restaurar páginas sobre ideología de género!    @JoanaC47740     ❓ Does this ruling prioritize ideology over biology?    #JudgeBates #GenderIdeology #PublicHealth https://t.co/yoYJUiUNtf,ca
bretto1997,There have been positive gains in the effort to rid society of gender ideology. It’s time to push harder! #gender #genderideology,en
rainbowsnook,Shame on @royalsociety What is wrong with you? #GenderIdeology is based on #QueerTheory This indoctrination of children based on regressive stereotypes is #Misogyny #Homophobia  #SexMatters #SexNotGender #FirstDoNoHarm #LeaveTheKidsAlone #SexMatters #NoToSelfID #LGBWithoutTheTQ,en
LawnShock,This one was buried under my many many to-read tabs.   I can\'t really add anything so I would merely like to join\‚ belatedly\‚ the praise which is so immensely deserved.     #genderideology #trans #woke #cancelculture      https://t.co/ozBDhRn4lw https://t.co/Xa5v0ZVCmp,en
vertu0030,この男性の主張は、「男性である自分が他の男性からの危険を避けるために女性の空間に入るべきだ」としており、結局のところ「男性」と「女性」の区別を前提にしている。もし性別が曖昧で無限にあるものなら、「男性が男性から危険を受ける」という理屈も成立しないはずです。  #genderideology  #DEI,ja
vertu0030,男性が「自分は他の男性といると危険だから」と主張し、女性の空間に入る権利を求める。  　　　　　　　　↓    女性に男性の安全を守らせ、女性の安全を軽視するものだ。自分は回避できる危険を女性に押し付けるこの主張は、ジェンダー・イデオロギーが女性蔑視に根ざしている証拠。  #genderideology,ja
rainbowsnook,@nhsfife might you consider re-evaluating your priorities in view of the reputational damage from this week’s employment tribunal? Get #GenderIdeology #QueerTheory #DEI indoctrination #Stonewall out of health service   #SexNotGender #NoToSelfID #TransIsALie #IStandWithSandiePeggie,en
rainbowsnook,Peggie vs NHS Fife &amp; Dr Upton  “This was never about patient safety\‚ bullying or professionalism. It was about enforcing #GenderIdeology &amp; punishing anyone who refused to play along.” Shame on entire Board @nhsfife   #Misogyny #SexNotGender #NoToSelfID #TransIsALie #DareToBeHonest,en
AndrovicStipo,@AndyWest_tweets @jk_rowling @DPJHodges @DanniBrener @JoolsJuevans An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
AndrovicStipo,@cathy_mudge @LabourList An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
darknessintheg1,Contrary to what it’s adherents claim #GenderIdeology is antiscientific\‚malign and mired in contradiction.The #SandiePeggie situation is yet another demonstration of this.    it should be removed from all Public Institutions and their Policies.,en
VicIsherwood,"""\""Deep intake of breath from the audience\"" - so does presenter Fiona Bruce think it\'s shocking to tell school children the truth that boys can\'t become girls and girls can\'t become boys? Time to invite Prof. Robert Winston on again\‚ BBC #bbcqt #genderideology #cass""",en
rainbowsnook,Inevitable outcome of #GenderIdeology #QueerTheory: lies\‚ lies &amp; more lies. Doublespeak &amp; thoughtcrime: persecution &amp; punishment of any who refuse to lie. Just one heretic threatens web of collusion  #TransIsALie #SexNotGender #NoToSelfID #DareToBeHonest #IStandWithSandiePeggie,en
AndrovicStipo,@JimTrusting @jo_bartosch An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
rainbowsnook,When institutions are infiltrated by #GenderIdeology #QueerTheory activists\‚ people lose critical thinking ability &amp; common sense\‚ in desperation to be #Inclusive &amp; politically correct #Misogyny  Shame on you @nhsfife #SexNotGender #TransIsALie #NoToSelfID #IStandWithSandiePeggie,en
rainbowsnook,Shame on you @nhsfife   You chose to bow to #GenderIdeology &amp; play along with fetish of a delusional man\‚ instead of supporting a nurse with 30 years’ unblemished record #Misogyny  Read her statement below   #IStandWithSandiePeggie #TransIsALie #SexNotGender #NoToSelfID #JustSayMan,en
SecondBight,@ParkerDuber @SophieMolly_OFF No. Trans people who are weaponizing a #Marxist #GenderIdeology through politics and anyone using children as their targets are at risk of being arrested and charged. Otherwise\‚ everybody was going along to get along until is was used as a weapon to change society.,en
Xiaoling_Shu,Our new open-access publication is online. Mind the Gap: Gender\‚ Racial\‚ and Educational Differences in American Gender Attitudes from 1977 to 2018 | Sex Roles #gender #genderideology #overwork #gender-equality ⁦@KelseyMeagher⁩ ⁦@SexRoles⁩  https://t.co/GUTYhfq82G,en
RC_awesome,#GenderIdeology #identity #woke #commonsense #protectwomen #MAGA #cult #rcreacts https://t.co/VXEcSZtb7q,qme
rainbowsnook,Upton’s defence collapsed under scrutiny\‚ just as #GenderIdeology does. The fundamental question was  “whether Upton had orchestrated a targeted campaign to punish a woman for asserting her right to female-only  spaces” #SexNotGender #TransIsALie #Misogyny #IStandWithSandiePeggie,en
GatewayHispanic,"""💸 @MariaHerreraMe: \""Gender ideology has been funded by taxpayer money\""!    💸 @MariaHerreraMe  \""La ideología de género ha sido financiada por el dinero de los contribuyentes\""!    ❓ Should taxpayer money be used for this?    #GenderIdeology #Taxes #Politics https://t.co/l8tV10GQjS""",es
rainbowsnook,Peggie v Fife case has exposed the #Misogyny and Orwellian doublespeak of #GenderIdeology for all to see.  #ThisIsTrans #TransIsALie #NoToSelfID #SexNotGender #RestoreSafeguarding #IStandWithSandiePeggie,en
LadyHReporting,@elonmusk #UnitedNations is authored #Wokeness #GenderIdeology and we fund it.. #Hollywood provide the lost childen to be sacrificed into sex changes!!   Stop @Charlizeafricab from hiding out in Africa with our little black boys she purchased from Adoption Agency using @USAID grant funding https://t.co/xJFq9yxjPG,en
AndrovicStipo,@RedRatatosk @runthinkwrite An intellectually corrupt strand of irrational\‚ anti-scientific thinking has laid waste to the humanities. See @PoMoCrusher for a thread on the academic origins of #genderideology in #postmodern #criticaltheory\‚ and how it subverts  democracy\‚ rational debate and science.,en
